Country,Year_Month,New_cases,New_deaths,Cumulative_cases,Cumulative_deaths,Date_reported_x,Country_code_x,WHO_region_x,Date_reported_y,Country_code_y,WHO_region_y,Date_reported,Country_code,WHO_region,Health_Coverage_Index,Median_Age,Urban_Population_Share,Region,Temperature (°C),Relative Humidity (%),Ozone Concentration (ppb),Cases per Million
Ghana,2024-01,3.0,0.0,171837,1462,2024-01-01,GH,,2024-01-01,GH,,2024-01-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,30.704816028325155,62.20973468572,49.937101268081726,3.0
Ghana,2024-02,0.0,0.0,171837,1462,2024-02-01,GH,,2024-02-01,GH,,2024-02-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,11.038429671264964,30.647480818400002,45.8814302515803,0.0
Ghana,2024-03,41.0,0.0,171878,1462,2024-03-01,GH,,2024-03-01,GH,,2024-03-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,21.5823175192682,43.421640744419996,49.538791738166346,41.0
Ghana,2024-04,115.0,0.0,171993,1462,2024-04-01,GH,,2024-04-01,GH,,2024-04-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,21.60689290364573,42.699389984759996,49.00244403267334,115.0
Ghana,2024-05,39.0,0.0,172032,1462,2024-05-01,GH,,2024-05-01,GH,,2024-05-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,26.64578765971882,50.412359300940004,49.42026256079164,39.0
Ghana,2024-06,20.0,0.0,172052,1462,2024-06-01,GH,,2024-06-01,GH,,2024-06-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,33.26492486818864,64.75052014322,50.47644595766475,20.0
Ghana,2024-07,9.0,0.0,172061,1462,2024-07-01,GH,,2024-07-01,GH,,2024-07-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,25.838687370120397,50.63830264560001,48.728672622821406,9.0
Ghana,2024-08,10.0,0.0,172071,1462,2024-08-01,GH,,2024-08-01,GH,,2024-08-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,15.98835309988715,34.64916019946,46.94935433699448,10.0
Ghana,2024-09,36.0,0.0,172107,1462,2024-09-01,GH,,2024-09-01,GH,,2024-09-01,GH,,38.285714285714285,17.128783783783785,22.966600791474953,Sub-Saharan Africa,18.446321943392263,38.2809419289,48.07590849308363,36.0
Libya,2020-01,0.0,0.0,0,0,2020-01-01,LY,,2020-01-01,LY,,2020-01-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,33.71510435775278,69.1562097442,48.689481859474014,0.0
Libya,2020-02,0.0,0.0,0,0,2020-02-01,LY,,2020-02-01,LY,,2020-02-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,31.163573951791363,61.64662509728,48.90184134178886,0.0
Libya,2020-03,1.0,0.0,1,0,2020-03-01,LY,,2020-03-01,LY,,2020-03-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,32.507561193645245,64.82693842658,50.53376874257853,1.0
Libya,2020-04,59.0,2.0,60,2,2020-04-01,LY,,2020-04-01,LY,,2020-04-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.441860121697147,55.028074855119996,49.860751831911124,59.0
Libya,2020-05,58.0,3.0,118,5,2020-05-01,LY,,2020-05-01,LY,,2020-05-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,23.123699827527844,45.2948840385,48.05349904043055,58.0
Libya,2020-06,595.0,13.0,713,18,2020-06-01,LY,,2020-06-01,LY,,2020-06-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,27.468047575836465,51.44244357176,49.06669874660241,595.0
Libya,2020-07,1712.0,39.0,2425,57,2020-07-01,LY,,2020-07-01,LY,,2020-07-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,36.05724624156068,69.00404344534,51.88868929191752,1712.0
Libya,2020-08,10533.0,174.0,12958,231,2020-08-01,LY,,2020-08-01,LY,,2020-08-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,36.9622493483962,71.78501513186,53.11461257307514,10533.0
Libya,2020-09,18870.0,268.0,31828,499,2020-09-01,LY,,2020-09-01,LY,,2020-09-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,25.87633799628435,48.444266016179995,49.72264098128283,18870.0
Libya,2020-10,22546.0,291.0,54374,790,2020-10-01,LY,,2020-10-01,LY,,2020-10-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.00590450504643,53.14606756852,49.05452067619357,22546.0
Libya,2020-11,26899.0,363.0,81273,1153,2020-11-01,LY,,2020-11-01,LY,,2020-11-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,25.32068892561483,49.15279458048,47.10900078858973,26899.0
Libya,2020-12,16380.0,262.0,97653,1415,2020-12-01,LY,,2020-12-01,LY,,2020-12-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,29.088729816246968,58.804999458720005,47.35748221806502,16380.0
Libya,2021-01,19997.0,427.0,117650,1842,2021-01-01,LY,,2021-01-01,LY,,2021-01-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,33.27172642210783,74.85720867004,48.86885752988693,19997.0
Libya,2021-02,14808.0,332.0,132458,2174,2021-02-01,LY,,2021-02-01,LY,,2021-02-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,26.712117906433406,53.88536613773999,47.72229868259185,14808.0
Libya,2021-03,23658.0,428.0,156116,2602,2021-03-01,LY,,2021-03-01,LY,,2021-03-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,34.334407307605375,70.61818303087999,51.06551777398854,23658.0
Libya,2021-04,18636.0,345.0,174752,2947,2021-04-01,LY,,2021-04-01,LY,,2021-04-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,29.855833345135636,59.456286865479996,50.21237919955968,18636.0
Libya,2021-05,10063.0,169.0,184815,3116,2021-05-01,LY,,2021-05-01,LY,,2021-05-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,26.316757764166425,50.33340703752,48.8288346544291,10063.0
Libya,2021-06,7314.0,69.0,192129,3185,2021-06-01,LY,,2021-06-01,LY,,2021-06-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,30.742108452166406,58.46807899332,49.94218667100173,7314.0
Libya,2021-07,37475.0,159.0,229604,3344,2021-07-01,LY,,2021-07-01,LY,,2021-07-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,35.52174450503742,67.8203594054,51.7846461330336,37475.0
Libya,2021-08,74186.0,821.0,303790,4165,2021-08-01,LY,,2021-08-01,LY,,2021-08-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,35.98317134007118,71.42746400514,52.81433560457775,74186.0
Libya,2021-09,32201.0,423.0,335991,4588,2021-09-01,LY,,2021-09-01,LY,,2021-09-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,25.153467013251856,47.56509514098,49.431726903977086,32201.0
Libya,2021-10,20664.0,490.0,356655,5078,2021-10-01,LY,,2021-10-01,LY,,2021-10-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,24.455460831166107,46.60969109014,47.93022885871129,20664.0
Libya,2021-11,14132.0,352.0,370787,5430,2021-11-01,LY,,2021-11-01,LY,,2021-11-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,27.888235959778314,55.490070192859996,47.68394945157949,14132.0
Libya,2021-12,13876.0,211.0,384663,5641,2021-12-01,LY,,2021-12-01,LY,,2021-12-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,34.32216456011062,70.8968546741,48.7178256304008,13876.0
Libya,2022-01,34880.0,352.0,419543,5993,2022-01-01,LY,,2022-01-01,LY,,2022-01-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,39.487327266573686,84.14999953416,50.16652771592176,34880.0
Libya,2022-02,72611.0,248.0,492154,6241,2022-02-01,LY,,2022-02-01,LY,,2022-02-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,30.645173524185623,66.52287269288,48.735614402098946,72611.0
Libya,2022-03,9266.0,156.0,501420,6397,2022-03-01,LY,,2022-03-01,LY,,2022-03-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,34.23704868829489,68.01658212124,51.008609300294914,9266.0
Libya,2022-04,484.0,33.0,501904,6430,2022-04-01,LY,,2022-04-01,LY,,2022-04-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,22.06720489164738,42.80793224054,48.09864214326694,484.0
Libya,2022-05,112.0,0.0,502016,6430,2022-05-01,LY,,2022-05-01,LY,,2022-05-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,20.810253852858267,41.84443085336,47.32214421513885,112.0
Libya,2022-06,122.0,0.0,502138,6430,2022-06-01,LY,,2022-06-01,LY,,2022-06-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.792707566178706,55.255867022219995,49.365539185805275,122.0
Libya,2022-07,2611.0,1.0,504749,6431,2022-07-01,LY,,2022-07-01,LY,,2022-07-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,35.105423746407496,68.57640122712,51.587944960389514,2611.0
Libya,2022-08,1997.0,5.0,506746,6436,2022-08-01,LY,,2022-08-01,LY,,2022-08-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,34.38913729616729,67.50992077258,51.96528194771701,1997.0
Libya,2022-09,208.0,1.0,506954,6437,2022-09-01,LY,,2022-09-01,LY,,2022-09-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.461217286617426,54.03094434562,50.17162275213953,208.0
Libya,2022-10,80.0,0.0,507034,6437,2022-10-01,LY,,2022-10-01,LY,,2022-10-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.97707154781571,56.07348268926,48.94990182223792,80.0
Libya,2022-11,44.0,0.0,507078,6437,2022-11-01,LY,,2022-11-01,LY,,2022-11-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,30.623822277202493,61.153499760079995,48.17596225413253,44.0
Libya,2022-12,43.0,0.0,507121,6437,2022-12-01,LY,,2022-12-01,LY,,2022-12-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,34.866739768349646,79.10479846023999,48.44844736256718,43.0
Libya,2023-01,38.0,0.0,507159,6437,2023-01-01,LY,,2023-01-01,LY,,2023-01-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,36.779224248222135,81.15330838248,48.88109096055156,38.0
Libya,2023-02,12.0,0.0,507171,6437,2023-02-01,LY,,2023-02-01,LY,,2023-02-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,29.37668956665263,62.14021960218,47.723630005291156,12.0
Libya,2023-03,35.0,0.0,507206,6437,2023-03-01,LY,,2023-03-01,LY,,2023-03-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,30.06394770220055,59.3974801041,49.63506212191953,35.0
Libya,2023-04,46.0,0.0,507252,6437,2023-04-01,LY,,2023-04-01,LY,,2023-04-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.489106713957,54.484764114019995,49.60810978408958,46.0
Libya,2023-05,10.0,0.0,507262,6437,2023-05-01,LY,,2023-05-01,LY,,2023-05-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,26.454401862774972,49.7437882463,48.69157908055876,10.0
Libya,2023-06,4.0,0.0,507266,6437,2023-06-01,LY,,2023-06-01,LY,,2023-06-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,31.824109381294505,61.03064369304,49.94883706040563,4.0
Libya,2023-07,0.0,0.0,507266,6437,2023-07-01,LY,,2023-07-01,LY,,2023-07-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,40.70879184167907,86.35448073966,53.0805513734145,0.0
Libya,2023-08,2.0,0.0,507268,6437,2023-08-01,LY,,2023-08-01,LY,,2023-08-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,38.33283125454088,80.0082470433,53.36880649354877,2.0
Libya,2023-09,1.0,0.0,507269,6437,2023-09-01,LY,,2023-09-01,LY,,2023-09-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.760183527544285,54.526538179679996,50.31667781423354,1.0
Libya,2023-10,0.0,0.0,507269,6437,2023-10-01,LY,,2023-10-01,LY,,2023-10-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,26.017661092909208,50.1054287217,48.41250423244977,0.0
Libya,2023-11,0.0,0.0,507269,6437,2023-11-01,LY,,2023-11-01,LY,,2023-11-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,21.869136381763923,44.81152602076,46.321854784583685,0.0
Libya,2023-12,0.0,0.0,507269,6437,2023-12-01,LY,,2023-12-01,LY,,2023-12-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,27.879082245940765,55.98242061244,47.00250927331852,0.0
Libya,2024-01,0.0,0.0,507269,6437,2024-01-01,LY,,2024-01-01,LY,,2024-01-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,32.20333636092434,67.07332450206,48.227576574241624,0.0
Libya,2024-02,0.0,0.0,507269,6437,2024-02-01,LY,,2024-02-01,LY,,2024-02-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.108626434157458,58.279148246999995,48.0125865317593,0.0
Libya,2024-03,0.0,0.0,507269,6437,2024-03-01,LY,,2024-03-01,LY,,2024-03-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,36.18240935323854,76.35995357178,51.20888240869619,0.0
Libya,2024-04,0.0,0.0,507269,6437,2024-04-01,LY,,2024-04-01,LY,,2024-04-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,28.08360647408776,54.37860138774,49.56005295836877,0.0
Libya,2024-05,0.0,0.0,507269,6437,2024-05-01,LY,,2024-05-01,LY,,2024-05-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,25.655617420624992,50.11742136614001,48.51762532177433,0.0
Libya,2024-06,0.0,0.0,507269,6437,2024-06-01,LY,,2024-06-01,LY,,2024-06-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,32.49241858775662,63.60418434874,50.28899887555903,0.0
Libya,2024-07,0.0,0.0,507269,6437,2024-07-01,LY,,2024-07-01,LY,,2024-07-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,41.10207359918135,86.8399281841,53.4274550399749,0.0
Libya,2024-08,0.0,0.0,507269,6437,2024-08-01,LY,,2024-08-01,LY,,2024-08-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,37.01647110406853,75.28045382902,53.25503036120185,0.0
Libya,2024-09,0.0,0.0,507269,6437,2024-09-01,LY,,2024-09-01,LY,,2024-09-01,LY,,61.285714285714285,19.271837837837836,37.462981648675395,North Africa,29.209753215642138,55.27010178394001,50.70006117593663,0.0
Madagascar,2020-01,0.0,0.0,0,0,2020-01-01,MG,,2020-01-01,MG,,2020-01-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,23.784903497447516,48.70528929738,49.199224174119195,0.0
Madagascar,2020-02,0.0,0.0,0,0,2020-02-01,MG,,2020-02-01,MG,,2020-02-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,20.503134607345856,40.9911793221,48.82871258401238,0.0
Madagascar,2020-03,42.0,0.0,42,0,2020-03-01,MG,,2020-03-01,MG,,2020-03-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,21.978452775110924,41.62520232802,49.09818507309867,42.0
Madagascar,2020-04,82.0,0.0,124,0,2020-04-01,MG,,2020-04-01,MG,,2020-04-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,24.06387703323091,45.22861275428,48.74764443134926,82.0
Madagascar,2020-05,634.0,6.0,758,6,2020-05-01,MG,,2020-05-01,MG,,2020-05-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,29.43545525783719,57.07851382956,48.68005294204322,634.0
Madagascar,2020-06,1247.0,10.0,2005,16,2020-06-01,MG,,2020-06-01,MG,,2020-06-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,34.742018209050656,70.2770435451,49.350828050770026,1247.0
Madagascar,2020-07,6861.0,62.0,8866,78,2020-07-01,MG,,2020-07-01,MG,,2020-07-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,35.98596945755247,75.69144764536,49.565946397113606,6861.0
Madagascar,2020-08,5925.0,112.0,14791,190,2020-08-01,MG,,2020-08-01,MG,,2020-08-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,26.208488990520493,49.05597244728,47.90729959741141,5925.0
Madagascar,2020-09,1466.0,39.0,16257,229,2020-09-01,MG,,2020-09-01,MG,,2020-09-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,26.371455515378983,50.30499540494,49.19466281177497,1466.0
Madagascar,2020-10,711.0,15.0,16968,244,2020-10-01,MG,,2020-10-01,MG,,2020-10-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,25.888881331677993,48.96792525982,49.434660331282274,711.0
Madagascar,2020-11,373.0,7.0,17341,251,2020-11-01,MG,,2020-11-01,MG,,2020-11-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,26.48865152529467,49.31016727484,49.47604327466915,373.0
Madagascar,2020-12,373.0,10.0,17714,261,2020-12-01,MG,,2020-12-01,MG,,2020-12-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,29.99213027148741,56.9943169478,50.14949136976336,373.0
Madagascar,2021-01,1351.0,20.0,19065,281,2021-01-01,MG,,2021-01-01,MG,,2021-01-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,30.664535066093208,59.201576354820006,51.18727954137723,1351.0
Madagascar,2021-02,1090.0,19.0,20155,300,2021-02-01,MG,,2021-02-01,MG,,2021-02-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,19.71391806444771,39.862251840039995,48.7935010454061,1090.0
Madagascar,2021-03,3430.0,87.0,23585,387,2021-03-01,MG,,2021-03-01,MG,,2021-03-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,19.022781441867664,37.23840439022,48.28155346699848,3430.0
Madagascar,2021-04,12161.0,212.0,35746,599,2021-04-01,MG,,2021-04-01,MG,,2021-04-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,21.29405444881428,41.53602319202,47.93092708569225,12161.0
Madagascar,2021-05,5520.0,236.0,41266,835,2021-05-01,MG,,2021-05-01,MG,,2021-05-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,29.200733149915692,57.24621461062,48.588937772299886,5520.0
Madagascar,2021-06,928.0,71.0,42194,906,2021-06-01,MG,,2021-06-01,MG,,2021-06-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,28.2434825212664,54.86326995154,47.72176944985701,928.0
Madagascar,2021-07,475.0,37.0,42669,943,2021-07-01,MG,,2021-07-01,MG,,2021-07-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,33.05061711869044,65.38577903794,48.836633425213236,475.0
Madagascar,2021-08,193.0,12.0,42862,955,2021-08-01,MG,,2021-08-01,MG,,2021-08-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,31.47648986236547,61.20411483469999,49.331280987107284,193.0
Madagascar,2021-09,735.0,5.0,43597,960,2021-09-01,MG,,2021-09-01,MG,,2021-09-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,25.73613867870435,49.41595896738,48.83765694277294,735.0
Madagascar,2021-10,35.0,4.0,43632,964,2021-10-01,MG,,2021-10-01,MG,,2021-10-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,21.702809998889876,42.86193360342,48.104528374982664,35.0
Madagascar,2021-11,698.0,3.0,44330,967,2021-11-01,MG,,2021-11-01,MG,,2021-11-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.995374369503736,53.50066618851999,49.65999510009499,698.0
Madagascar,2021-12,5949.0,60.0,50279,1027,2021-12-01,MG,,2021-12-01,MG,,2021-12-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,32.13331335015397,61.78348669236,50.47847599502108,5949.0
Madagascar,2022-01,9040.0,247.0,59319,1274,2022-01-01,MG,,2022-01-01,MG,,2022-01-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.461718570674236,54.40003289656,50.3086403594168,9040.0
Madagascar,2022-02,4340.0,92.0,63659,1366,2022-02-01,MG,,2022-02-01,MG,,2022-02-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,26.474625439143864,49.95143801932,50.54067420634714,4340.0
Madagascar,2022-03,350.0,18.0,64009,1384,2022-03-01,MG,,2022-03-01,MG,,2022-03-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,22.41150681927195,42.17261791152,49.21951417526608,350.0
Madagascar,2022-04,143.0,7.0,64152,1391,2022-04-01,MG,,2022-04-01,MG,,2022-04-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,24.968466745976485,46.07311517,49.026696856623055,143.0
Madagascar,2022-05,225.0,4.0,64377,1395,2022-05-01,MG,,2022-05-01,MG,,2022-05-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,28.63895352905189,54.77190690384,48.49785140428884,225.0
Madagascar,2022-06,1004.0,3.0,65381,1398,2022-06-01,MG,,2022-06-01,MG,,2022-06-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,30.36164713677678,60.399012496500006,47.92633671040305,1004.0
Madagascar,2022-07,1110.0,10.0,66491,1408,2022-07-01,MG,,2022-07-01,MG,,2022-07-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,29.609474686817805,58.6043997445,47.72164153816372,1110.0
Madagascar,2022-08,135.0,2.0,66626,1410,2022-08-01,MG,,2022-08-01,MG,,2022-08-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,30.0480444986664,58.251046964320004,48.73007623870617,135.0
Madagascar,2022-09,50.0,0.0,66676,1410,2022-09-01,MG,,2022-09-01,MG,,2022-09-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.837867318031897,53.6471237765,49.28292999582553,50.0
Madagascar,2022-10,70.0,1.0,66746,1411,2022-10-01,MG,,2022-10-01,MG,,2022-10-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,23.846408497691698,46.60530818238,48.65059779445644,70.0
Madagascar,2022-11,513.0,1.0,67259,1412,2022-11-01,MG,,2022-11-01,MG,,2022-11-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,25.985747287006546,50.27926697572,49.09742214081192,513.0
Madagascar,2022-12,476.0,4.0,67735,1416,2022-12-01,MG,,2022-12-01,MG,,2022-12-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.57408878721037,53.25912890152,49.25685247858712,476.0
Madagascar,2023-01,92.0,3.0,67827,1419,2023-01-01,MG,,2023-01-01,MG,,2023-01-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,25.60225504607388,48.660337974520004,49.54936499022099,92.0
Madagascar,2023-02,38.0,3.0,67865,1422,2023-02-01,MG,,2023-02-01,MG,,2023-02-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,20.87204324184043,42.15639473392,48.90972564216183,38.0
Madagascar,2023-03,184.0,2.0,68049,1424,2023-03-01,MG,,2023-03-01,MG,,2023-03-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,20.380189598990768,39.284700776179996,48.66608721247112,184.0
Madagascar,2023-04,187.0,0.0,68236,1424,2023-04-01,MG,,2023-04-01,MG,,2023-04-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,24.25316486184144,45.724874585180004,48.60584165618796,187.0
Madagascar,2023-05,52.0,1.0,68288,1425,2023-05-01,MG,,2023-05-01,MG,,2023-05-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.287632055638227,53.52134477548,48.00582446721289,52.0
Madagascar,2023-06,1.0,0.0,68289,1425,2023-06-01,MG,,2023-06-01,MG,,2023-06-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,28.75744143545745,56.78907890234,47.719396590340814,1.0
Madagascar,2023-07,28.0,0.0,68317,1425,2023-07-01,MG,,2023-07-01,MG,,2023-07-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,35.161841669693246,72.78114315956,49.42415947570584,28.0
Madagascar,2023-08,15.0,0.0,68332,1425,2023-08-01,MG,,2023-08-01,MG,,2023-08-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,29.051378275624984,56.66216206646,48.54229552379087,15.0
Madagascar,2023-09,12.0,0.0,68344,1425,2023-09-01,MG,,2023-09-01,MG,,2023-09-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,27.949349308752147,54.435287271659995,49.29989154718203,12.0
Madagascar,2023-10,12.0,0.0,68356,1425,2023-10-01,MG,,2023-10-01,MG,,2023-10-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,25.574177531940876,49.950111165239996,49.12887510455783,12.0
Madagascar,2023-11,38.0,1.0,68394,1426,2023-11-01,MG,,2023-11-01,MG,,2023-11-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,26.936521493910277,53.10138277742,49.43901085214538,38.0
Madagascar,2023-12,88.0,0.0,68482,1426,2023-12-01,MG,,2023-12-01,MG,,2023-12-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,34.97395225916833,70.03280168276001,51.519230245830485,88.0
Madagascar,2024-01,17.0,0.0,68499,1426,2024-01-01,MG,,2024-01-01,MG,,2024-01-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,32.25608475085792,62.57639776982,51.67625333482113,17.0
Madagascar,2024-02,7.0,0.0,68506,1426,2024-02-01,MG,,2024-02-01,MG,,2024-02-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,23.167350371734585,46.042054644580006,49.66253174546212,7.0
Madagascar,2024-03,7.0,0.0,68513,1426,2024-03-01,MG,,2024-03-01,MG,,2024-03-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,22.334613582602998,42.865996545259996,49.09136233314337,7.0
Madagascar,2024-04,8.0,1.0,68521,1427,2024-04-01,MG,,2024-04-01,MG,,2024-04-01,MG,,27.142857142857142,16.530013513513513,13.24213599061646,Sub-Saharan Africa,24.069286198787125,46.53478917928,48.66896214378454,8.0
